source_row_hash,kontraktsdatum,publiceringsdatum,tilltradesdatum,municipality_name,brf_org_nummer,fastighetsbeteckning,adress,slutpris,utgangspris,pris_idag,kr_per_kvm,budpremie_kr,budpremie_pct,rum,boa_kvm,vaning,vaningar,hiss,balkong,varme_gemensam,bostadstyp,byggar,nyprod,manadsavg,arsavg_per_kvm,annonstid_dagar,source_name
05c1e7c786c7ca772b6d811db8653550ac7a2881,2019-10-25,2019-10-04,2019-11-24,Gävle,785000-0279,FORSBACKA 3:3,Rosendalsgatan 1,325000,350000,358005,7738,-25000,-7.14,1.0,42.0,1,3,True,False,True,lagenhet,1958,False,2450,700,21,VD Pro
d0bcb0310881b8c6e3b9ca2cc056def16c7c2ce2,2019-10-25,2019-09-28,2019-10-31,Gävle,785000-0410,VÄSTER 10:5,Brändströmsgatan 11 B,665000,695000,684039,35946,-30000,-4.31,1.0,18.5,2,3,True,False,True,lagenhet,1946,False,1190,772,27,VD Pro
2afda8ac3b83365286908a2954c4f295adadb86d,2019-10-25,2019-09-26,2020-01-30,Gävle,716413-4681,NORR 18:2,Hattmakargatan 13 C,1560000,1590000,1604663,24960,-30000,-1.88,2.0,62.5,1,4,True,False,True,lagenhet,1986,False,4025,773,29,VD Pro
a778610236c15d9f499801a1b59a04f04f160c7d,2019-10-25,,2020-05-14,Gävle,716413-5381,MARKHEDEN 2:10,Skommarsbacken 7C,1750000,1650000,1927721,16667,100000,6.06,4.0,105.0,,2,False,False,True,radhus,1990,False,6263,716,,VD Pro
8dd4b04441d41a0ea4e489bd61a231b89d439550,2019-10-24,2019-10-04,2019-12-01,Gävle,785000-2374,STIGSLUND 43:4,Furumovägen 14,1250000,1250000,1285787,21552,0,0.0,2.0,58.0,9,9,True,False,False,lagenhet,1959,False,3048,631,20,VD Pro
3aadaa66bb642f0a5ba888ac66a9cfe2dcd0d70b,2019-10-23,2019-06-25,2019-12-12,Gävle,769626-8734,BRYNÄS 7:2,Södra Fiskargatan 3,1995000,1995000,2073223,18645,0,0.0,3.0,107.0,1,5,False,False,False,lagenhet,1903,False,4729,530,120,VD Pro
5a86d95b2a2c771d537f091a98d588a7c0878594,2019-10-23,2019-07-02,2019-12-22,Gävle,716413-4079,BJÖRSJÖ 41:1,Pukslagarvägen 59,1088140,1088140,1198645,10265,0,0.0,4.0,106.0,,,False,False,False,lagenhet,1983,False,6859,776,113,VD Pro
f7c354d72b5364b1b518191f64ff9629415fe363,2019-10-23,2019-08-01,2019-12-15,Gävle,716413-5647,NORRTULL 23:9,Norra Kungsgatan 29,1195000,1195000,1229213,23431,0,0.0,2.0,51.0,4,4,True,False,False,lagenhet,1988,False,3727,877,83,VD Pro
02bcc3c0b6b8312f5ea449ae088bff342c1284e5,2019-10-23,2019-10-09,2020-01-01,Gävle,716413-4673,VÄSTER 22:3,Staketgatan 9,2100000,1995000,2160123,26582,105000,5.26,2.0,79.0,4,5,True,False,False,lagenhet,1897,False,5125,778,14,VD Pro
6d2030bbe75e6f7d9ebdb75f3a75e89ca39589b4,2019-10-22,2019-10-16,2019-12-19,Gävle,785000-0360,BRYNÄS 66:19,Fjärde Tvärgatan 50,1200000,1100000,1247051,15385,100000,9.09,3.0,78.0,2,3,False,False,False,lagenhet,1965,False,3897,600,6,VD Pro
12035820e77f29b31749691cef98ff020e616be1,2019-10-22,,,Gävle,785000-1574,VÄSTER 11:20,Västra Vägen 30B,1595000,1595000,1640665,25726,0,0.0,2.0,62.0,1,3,False,False,False,lagenhet,1945,False,3101,600,,VD Pro
35233b74a976922e585cb18b8fe2a9a7cfdd18cb,2019-10-22,2019-09-12,2020-01-12,Gävle,769631-4751,ALDERHOLMEN 5:25,Redargatan 1,2400000,2495000,2468712,29630,-95000,-3.8,3.0,81.0,4,5,False,False,False,lagenhet,2017,False,4329,641,40,VD Pro
aa6c4549882e73f30d6d35e8ba2e6a3d8cec4544,2019-10-21,2019-08-28,2019-12-18,Gävle,785000-0238,STIGSLUND 42:4,Furumovägen 29F,2200000,2150000,2262986,24444,50000,2.32,3.0,90.0,2,,True,False,False,lagenhet,1959,False,4600,613,54,VD Pro
4b5cb107c904bdeefc3fe3f869ceda41be8422d3,2019-10-21,2019-09-23,2020-01-01,Gävle,716413-5720,SÄTRA 170:1,Åkerbärsvägen 31,1400000,1350000,1542176,11024,50000,3.7,5.0,127.0,,,True,False,False,ovrigt,1989,False,6722,635,28,VD Pro
524c0ef468d33521862b024b3ec010fc1c6e1f00,2019-10-21,2019-09-11,2019-11-24,Gävle,785000-0071,BRYNÄS 60:7,Femte tvärgatan 32A,1220000,1250000,1267835,22182,-30000,-2.4,2.0,55.0,1,3,True,False,True,lagenhet,1958,False,2074,453,40,VD Pro
3990f697414baf30c8f4a891cde65a69c8261f34,2019-10-19,2019-08-27,2019-11-18,Gävle,785000-1590,NORRTULL 18:6,Norra Kungsgatan 35A,1200000,1350000,1234356,18182,-150000,-11.11,3.0,66.0,1,4,True,False,False,lagenhet,1943,False,4981,906,53,VD Pro
4edca371906d30970e5592ca1e9528922670b62b,2019-10-18,2019-09-20,2019-11-17,Gävle,785000-3323,BRYNÄS 68:15,Hillmansgatan 15 F,925000,995000,961269,14341,-70000,-7.03,2.0,64.5,2,3,True,False,False,lagenhet,1972,False,3198,595,28,VD Pro
3b2ef96d146ca58a25f2b90ceb27ee5db068bad0,2019-10-18,2019-10-04,2019-12-09,Gävle,785000-1202,BRYNÄS 52:16,"Tredje Tvärgatan 26B, 1tr",1250000,995000,1299012,23148,255000,25.62,2.0,54.0,1,3,False,False,False,lagenhet,1953,False,2337,519,14,VD Pro
a276c776e7352f17f9d92172fe7644edae07e348,2019-10-18,2019-10-15,2019-11-13,Gävle,785000-1582,STIGSLUND 43:3,Furumovägen 16,1425000,1350000,1465798,24569,75000,5.55,2.0,58.0,7,9,False,False,True,lagenhet,1959,False,2855,591,3,VD Pro
cb5a0fe42ed005c68904bc98d5555f0519c8113c,2019-10-18,2019-08-29,2019-12-05,Gävle,785000-0626,BRYNÄS 57:2,Brynäsgränd 14,495000,495000,514408,23571,0,0.0,1.0,21.0,3,3,False,False,False,lagenhet,1955,False,1663,950,50,VD Pro
d3ebd6368b82d5949ca1a207a45bef641a84564a,2019-10-18,2019-10-04,2019-11-14,Gävle,785000-2226,SÖDER 56:8,Övre Åkargatan 56 B,1875000,1695000,1928681,26558,180000,10.61,3.0,70.6,5,8,True,False,True,lagenhet,1958,False,4029,685,14,VD Pro
44ac5842b827b8286340930346ad55091ed2c7f2,2019-10-18,2019-10-18,2020-01-09,Gävle,716413-3683,BJÖRSJÖ 26:1,Topasvägen 15 D,1110000,875000,1222725,12542,235000,26.85,4.0,88.5,2,2,False,False,True,lagenhet,1981,False,5368,728,0,VD Pro
263277eeb26484b584ca6bddf8c45b90908977fd,2019-10-18,2019-10-11,2020-01-30,Gävle,716413-6314,SÖDERTULL 22:6,Kaserngatan 62,2000000,1595000,2078419,24390,405000,25.39,3.0,82.0,4,6,True,False,False,lagenhet,1990,False,4855,710,7,VD Pro
64f73d9fb12033ce2815b75980085d94006693cf,2019-10-17,2019-08-30,2019-12-09,Gävle,716413-4590,SÄTRA 161:1,Stenbärsvägen 29C,1160000,1125000,1277803,10450,35000,3.11,4.0,111.0,,,True,False,False,lagenhet,1983,False,6060,655,48,VD Pro
8a9ebb2de3a8d2a205ccac016a0557db17329a0f,2019-10-17,2019-10-17,2019-11-27,Gävle,785000-2481,SÖDER 39:12,Brunnsgatan 66,1970000,1995000,2047243,39165,-25000,-1.25,2.0,50.3,4,6,True,False,True,lagenhet,1958,False,1706,407,0,VD Pro
6ec6bfb328b9448b25ea139c65c2c3e10ec260a2,2019-10-17,2019-10-11,2019-12-12,Gävle,785000-2028,STIGSLUND 51:2,Tallåsvägen 16 B,1390000,1150000,1429796,23167,240000,20.86,2.0,60.0,1,3,False,False,False,lagenhet,1960,False,3118,624,6,VD Pro
3e81a4f9e01514f3be2bccacea85ab1d9c49cca5,2019-10-17,2019-08-13,2020-04-14,Gävle,716413-3774,HEMLINGBY 29:9,Hemlingbyvägen 16 C,2750000,2495000,2857827,35032,255000,10.22,3.0,78.5,1,1,True,False,False,lagenhet,1981,False,3392,519,65,VD Pro
b332dcbb5a0fdb11f696469cf1f91c98ab491860,2019-10-17,2019-10-01,2020-01-14,Gävle,785000-1236,VÄSTER 22:9,Skomakargatan 18 A,1650000,1495000,1697239,29730,155000,10.36,2.0,55.5,3,3,True,False,False,lagenhet,,False,3576,773,16,VD Pro
9584f2242c46fe5349bd18cdc3a52612712ade80,2019-10-17,2019-10-14,2019-12-01,Gävle,785000-2127,SÄTRA 19:5,Norrbågen 43 A,1020000,995000,1123586,12994,25000,2.51,3.0,78.5,2,2,True,False,True,lagenhet,,False,3548,542,3,VD Pro
bee8a2feaa2adffb5df6de07f40cd4706b9c9d7e,2019-10-17,2019-09-26,2020-01-30,Gävle,785000-3356,SÖDER 42:2,Södra Kopparslagargatan 13B,1700000,1395000,1766656,28099,305000,21.86,2.0,60.5,1,5,False,False,False,lagenhet,1978,False,2675,531,21,VD Pro
3096f771e249da2fe6bc0fbf091548801a289eba,2019-10-17,2019-07-25,2019-12-09,Gävle,716413-5423,VÄSTER 25:20,Staketgatan 14,2250000,1985000,2314418,27778,265000,13.35,3.0,81.0,3,4,False,False,False,lagenhet,1948,False,4835,716,84,VD Pro
45b14d39f88c3bb06983e47b6ecdb5d7079ae573,2019-10-17,2019-09-28,2019-12-01,Gävle,716458-6179,SÄTRA 177:1,Sätrahöjden 136A,1810000,1495000,1993814,19462,315000,21.07,4.0,93.0,1,1,False,False,False,radhus,1993,False,5920,764,19,VD Pro
f142644a78dc4bd662bb1d8b05fbf888af063089,2019-10-16,2019-10-12,2019-12-03,Gävle,716413-5274,NORRTULL 22:2,Norra Skeppargatan 28A,1750000,1250000,1800102,21875,500000,40.0,3.0,80.0,2,5,True,False,False,lagenhet,1988,False,5380,807,4,VD Pro
d6c9372c9fad27d4b34f1d00e1efb8093115d1d5,2019-10-16,2019-09-25,2020-01-14,Gävle,716413-4863,BRYNÄS 83:4,Brynäsgatan 119,970000,995000,1008033,15156,-25000,-2.51,2.0,64.0,1,2,True,False,True,lagenhet,1984,False,4317,809,21,VD Pro
b1b09dcc8a769e60604d1e1ed6061204aa7f92de,2019-10-16,2019-06-07,2019-11-27,Gävle,785000-1111,SÖDER 11:6,Timmermansgatan 12 A,1595000,1595000,1640665,27982,0,0.0,2.0,57.0,3,3,True,False,True,lagenhet,1944,False,3804,801,131,VD Pro
4d8d9f525329e0c91ba14161862adf07858a9a46,2019-10-16,2019-03-20,2020-01-31,Gävle,716458-5692,NORRSUNDET 15:117,Egnahemsgatan 10 A,460000,490000,506715,6479,-30000,-6.12,2.0,71.0,1,1,True,False,False,ovrigt,1991,False,4500,761,209,VD Pro
1ed15054569c7170e8f24eb0da67b5fd2e81f094,2019-10-16,2019-10-05,2019-11-17,Gävle,785000-1061,VÄSTER 22:10,Hantverkargatan 14B,1450000,1350000,1491513,25439,100000,7.4,2.0,57.0,1,3,False,False,False,lagenhet,1943,False,2878,606,11,VD Pro
8d4170f50102caeb065f1b1e6f7aaebc73e4c2fd,2019-10-15,2019-09-16,2020-01-14,Gävle,785000-1228,SÖDER 41:6,Södra Köpmangatan 13D,1995000,1995000,2073223,23198,0,0.0,3.0,86.0,1,3,False,False,False,lagenhet,1962,False,3742,522,29,VD Pro
ed4df8176f701f88db1f82175fc2c2885833ff65,2019-10-15,2019-09-09,2020-04-05,Gävle,769614-5155,ALDERHOLMEN 38:8,Stuvaregatan 30B,2975000,2975000,3060174,27804,0,0.0,5.0,107.0,3,5,True,False,False,lagenhet,2007,False,6600,740,36,VD Pro
dce61ac0527b3c4fe2de49ac7413ad3ca193015f,2019-10-15,2019-08-23,2019-11-21,Gävle,785000-1632,SÖDER 50:6,Sockerbruksgatan 48B,1360000,1250000,1398937,22042,110000,8.79,2.0,61.7,5,8,False,False,True,lagenhet,1958,False,3256,633,53,VD Pro
d7d7e18e0b7543f8f391bf35a870aab634e4a66c,2019-10-15,2019-10-10,2019-12-01,Gävle,785000-0410,VÄSTER 10:6,Klintbergsgatan 14,600000,695000,617178,21818,-95000,-13.66,1.0,27.5,1,2,True,False,True,lagenhet,1947,False,1715,748,5,VD Pro
e477f9278faf86ef839cf4dd5f04abb8acba7574,2019-10-14,2019-10-04,2019-12-05,Gävle,785000-2127,SÄTRA 19:5,Norrbågen 43B,980000,850000,1079523,12564,130000,15.29,3.0,78.0,2,2,False,False,False,lagenhet,1968,False,3517,541,10,VD Pro
d5a3105db9c3b5b253cdaadd54d1da3380eaaa48,2019-10-14,2019-10-11,2019-12-15,Gävle,769627-0037,NORRTULL 23:2,Norra Kungsgatan 31,1850000,1650000,1902965,25694,200000,12.12,2.0,72.0,2,3,False,False,False,lagenhet,1900,False,3754,626,3,VD Pro
c41c266268e6765efd02a132621de650346ef75b,2019-10-14,2019-09-20,2020-01-06,Gävle,716413-4590,SÄTRA 161:1,Stenbärsvägen 33 B,1170000,1150000,1288819,18140,20000,1.73,2.0,64.5,,,True,False,False,lagenhet,1983,False,4157,773,24,VD Pro
f3c7b0324549a62d1a7cb9cb14f38d10cbdb87c6,2019-10-14,2019-09-17,2019-11-19,Gävle,785000-1103,BRYNÄS 46:4,Femte Tvärgatan 19B,1325000,1395000,1376953,19485,-70000,-5.01,3.0,68.0,3,3,False,False,False,lagenhet,1952,False,3997,705,27,VD Pro
195e50bf6d14d4e38c6069890b6913a8baa5ac67,2019-10-14,2019-09-26,2019-12-01,Gävle,716413-3758,BJÖRSJÖ 37:1,Trumslagarvägen 5D,1095000,1095000,1206202,11838,0,0.0,3.5,92.5,1,2,False,False,True,radhus,1982,False,5932,770,18,VD Pro
7f986a01d90707d3b1e16dcdbe6cb8a9f067a616,2019-10-14,2019-06-28,2020-01-06,Gävle,769631-1468,NORRTULL 19:5,Valbogatan 23 A,2095000,2095000,2154980,22527,0,0.0,3.0,93.0,2,3,False,False,True,lagenhet,1936,False,4690,605,108,VD Pro
47165e249597337ffdafee473ba8fab0c93b715c,2019-10-13,2019-10-01,2019-10-30,Gävle,716413-5647,NORRTULL 23:9,Norra Kungsgatan 29,1230000,975000,1265215,22202,255000,26.15,2.0,55.4,2,6,False,False,True,lagenhet,1988,False,3846,833,12,VD Pro
09c3c1279d9a98c96999e19ae6cc1449aaf676c6,2019-10-13,2019-09-27,2019-11-26,Gävle,785000-1640,STIGSLUND 43:6,Furumovägen 8,925000,950000,951482,22561,-25000,-2.63,1.0,41.0,3,9,True,False,False,lagenhet,1959,False,2131,624,16,VD Pro
c41e3f348e9fec58422a50e26cd2b4ea0f6bbd0a,2019-10-13,2019-09-27,2019-12-18,Gävle,785000-2226,SÖDER 56:8,Övre Åkargatan 56 A,1390000,1150000,1429796,33656,240000,20.86,2.0,41.3,3,3,True,False,True,lagenhet,1957,False,2857,830,16,VD Pro
22db22337e30e5c2132caddef4f1482f5d1a3601,2019-10-12,2019-10-08,2019-11-13,Gävle,716413-6314,SÖDERTULL 22:6,Södra Kopparslagargatan 31,1325000,1075000,1376953,19925,250000,23.25,2.0,66.5,4,4,False,False,False,lagenhet,1990,False,3986,719,4,VD Pro
d815541560a9c6a6902de7fd3a76121e8742f2dc,2019-10-12,2019-09-20,2020-01-31,Gävle,785000-1178,SÖDERTULL 26:13,Fleminggatan 25 A,1990000,1990000,2068027,24875,0,0.0,3.0,80.0,2,4,False,False,True,lagenhet,1966,False,3605,541,22,VD Pro
91fc3958f5f5d7ffea462470f417b864d95717bb,2019-10-11,2019-09-17,2019-11-25,Gävle,785000-2085,SÖDER 75:5,Södra Kansligatan 30,1280000,1195000,1316646,33684,85000,7.11,2.0,38.0,3,6,False,False,True,lagenhet,1957,False,1967,621,24,VD Pro
449e6f37911ed1ea1c8a1e4d45fbfa2ced953920,2019-10-11,2019-10-02,2019-11-06,Gävle,716413-5480,SÄTRA 168:1,Vinbärsvägen 225 D,1175000,1075000,1294327,17029,100000,9.3,2.0,69.0,,,True,False,True,lagenhet,1989,False,4966,864,9,VD Pro
b939be09b08d9ed3099710e11ff25f46389a98ae,2019-10-11,2019-08-29,2019-11-14,Gävle,716458-6229,VALBO-ÖN 6:68,Mackmyravägen 34,1080000,1100000,1189679,12414,-20000,-1.81,4.0,87.0,2,3,False,False,False,lagenhet,,False,6195,854,43,VD Pro
00cf8cc5921b9717d905d2ebde8245b299b4d453,2019-10-11,2019-09-21,2019-10-23,Gävle,785000-3109,BRYNÄS 23:7,Femte Tvärgatan 16,1315000,1195000,1366560,19627,120000,10.04,2.0,67.0,1,4,True,False,False,lagenhet,1974,False,2768,496,20,VD Pro
f25a15c9822b727117ecb815caf43b80c47dd09c,2019-10-11,2019-09-30,2019-11-07,Gävle,785000-2408,KRISTINELUND 3:9,Solgårdsgatan 22 B,800000,750000,881243,17778,50000,6.66,2.0,45.0,1,3,True,False,False,lagenhet,1962,False,2404,641,11,VD Pro
e11534c2e23428e36aee9b0b97e81eaf3ec789db,2019-10-11,2019-10-04,2019-11-06,Gävle,769623-4025,OLSBACKA 51:3,Liljevägen 12,2125000,2095000,2185839,29110,30000,1.43,3.0,73.0,2,4,False,False,True,lagenhet,2016,False,4031,663,7,VD Pro
090a7fa3478eb89acc9c80041152def3e2770d1b,2019-10-11,2019-10-07,2020-01-06,Gävle,785000-1129,VÄSTER 19:2,Valbogatan 18 A,1400000,1400000,1440082,34146,0,0.0,2.0,41.0,1,3,True,False,False,lagenhet,1935,False,2245,657,4,VD Pro
2fa6fc3aab57b2a0120671a72b26faf4201147eb,2019-10-11,2019-08-15,2020-01-08,Gävle,769628-6611,MARKHEDEN 4:2,Skolvägen 10f,1500000,1425000,1652332,19737,75000,5.26,3.0,76.0,2,2,True,False,False,lagenhet,2015,False,3995,631,57,VD Pro
daccb2ff5fab8c98f64450c799aeca13c2814644,2019-10-11,2019-09-28,2020-01-14,Gävle,785000-2374,STIGSLUND 43:4,Furumovägen 14,1700000,1575000,1748671,23288,125000,7.93,3.0,73.0,,10,True,False,True,lagenhet,1959,False,3649,600,13,VD Pro
d51852e73886dcefee6bf8e52ac20b97ba87bf1f,2019-10-10,2019-09-27,2019-12-19,Gävle,716413-4566,STRÖMSBRO 39:4,Skolgatan 32F,2275000,2175000,2340133,20682,100000,4.59,4.0,110.0,,,True,False,False,ovrigt,1982,False,4200,458,13,VD Pro
fde5a62091e03f85082558a3da6af5c77ba6caf8,2019-10-10,2019-10-04,2020-01-06,Gävle,785000-3463,SÄTRA 30:1,Älgpasset 9F,2150000,1995000,2368343,20000,155000,7.76,4.0,107.5,1,1,False,False,True,lagenhet,1973,False,4761,531,6,VD Pro
cecea370cd51fc57735359abca3e760f44593fde,2019-10-10,2019-09-24,2019-11-27,Gävle,716413-4897,NORRTULL 25:6,Staketgatan 19,2415000,1700000,2484141,30188,715000,42.05,2.0,80.0,3,3,False,False,True,lagenhet,1908,False,4523,678,16,VD Pro
650adc2a3b57403d6537a839d85eea4b718941b1,2019-10-10,2019-09-06,2020-01-02,Gävle,716413-5100,NORRTULL 25:12,Kaplansgatan 26,1400000,1350000,1440082,21875,50000,3.7,2.0,64.0,1,3,True,False,False,lagenhet,1987,False,3976,746,34,VD Pro
1683bc64c437eea0619c9cb3dca1a32b9697bbc2,2019-10-09,2019-09-19,2020-01-01,Gävle,716458-6179,SÄTRA 177:1,Sätrahöjden 128 A,1580000,1450000,1740456,13860,130000,8.96,5.0,114.0,,,True,False,True,ovrigt,1993,False,6963,733,20,VD Pro
694dba3b7e6bdfea21adb701bb00fd0ac426d775,2019-10-09,2019-08-19,2019-12-05,Gävle,716413-6462,STRÖMSBRO 13:4,Sandmogatan 1a,1750000,1795000,1800102,15766,-45000,-2.5,4.0,111.0,1,2,False,False,False,lagenhet,2005,False,6650,719,51,VD Pro
57c2bae7676341ed0700c853eccb222a49f10efe,2019-10-08,2019-09-20,2019-12-29,Gävle,785000-3141,SÄTRA 79:1,Fältspatvägen 42,1350000,995000,1487099,16875,355000,35.67,3.0,80.0,1,5,True,False,False,lagenhet,1968,False,3431,515,18,VD Pro
503776e8a218fc6bca85eebb4e7dc216bea6414c,2019-10-08,2019-09-19,2019-12-05,Gävle,785000-2465,STIGSLUND 42:1,Furumovägen 17C,1740000,1695000,1789816,21481,45000,2.65,4.0,81.0,,,True,False,False,lagenhet,1958,False,4000,593,19,VD Pro
fca7eac49983da6345f6071a2f0c9973c162d0e0,2019-10-08,2019-09-22,2019-11-20,Gävle,785000-2085,SÖDER 75:5,Kålhagsgatan 11,1680000,1495000,1728098,25846,185000,12.37,2.0,65.0,2,3,False,False,False,lagenhet,1957,False,2915,538,16,VD Pro
1edd02014ef379af207aee46865723f2e28fd31a,2019-10-08,2019-09-17,2019-11-28,Gävle,716413-5365,SÄTRA 166:1,Vinbärsvägen 55B,1010000,995000,1112570,9266,15000,1.5,4.0,109.0,1,1,False,False,False,radhus,1988,False,6912,761,21,VD Pro
26352b8843d1cf2bf11320814e8acd1df8945ed5,2019-10-07,2019-08-20,2019-11-28,Gävle,785000-2705,VÄSTER 18:7,Valbogatan 14 A,1495000,1495000,1537802,26696,0,0.0,2.0,56.0,3,3,True,False,False,lagenhet,,False,3107,666,48,VD Pro
6ab72a68f232c9c8570899d84fec8d004800809c,2019-10-07,2019-09-16,2019-12-10,Gävle,785000-2051,FRIDHEM 23:1,Rönnvägen 20A,2150000,2095000,2211554,21717,55000,2.62,4.0,99.0,,,False,False,False,villa,1963,False,4513,547,21,VD Pro
8751d9cb3f2fe4779f2abdbc2bbcb84a64394fa1,2019-10-07,2019-09-09,2019-12-05,Gävle,785000-2358,BRYNÄS 69:15,Hillmanskroken 6,1175000,1250000,1221071,17537,-75000,-6.0,3.0,67.0,2,3,False,False,False,lagenhet,1960,False,3907,700,28,VD Pro
6eb95a46f696e48958972e81d615fb7ed5d1322b,2019-10-07,2019-09-06,2019-12-15,Gävle,716413-5480,SÄTRA 168:1,Vinbärsvägen 195 B,1150000,1095000,1266788,14375,55000,5.02,3.0,80.0,,,True,False,False,lagenhet,1989,False,5510,827,31,VD Pro
aa81e8c3990fd3cb606bc5f703f774118d959c48,2019-10-07,2019-09-27,2019-12-08,Gävle,785000-1129,VÄSTER 19:2,Valbogatan 18A,1315000,1195000,1352648,32073,120000,10.04,2.0,41.0,3,3,True,False,False,lagenhet,1935,False,2245,657,10,VD Pro
82e5a8a2fa0ca9f3087234e1f6be6e4d5414b011,2019-10-07,2019-09-18,2019-12-02,Gävle,716413-5365,SÄTRA 166:1,Vinbärsvägen 19 F,1450000,1450000,1597254,18354,0,0.0,3.0,79.0,1,1,False,False,True,lagenhet,1988,False,5320,808,19,VD Pro
a999b0ccd61e882990ca547aceee4a050f4bc13d,2019-10-05,2019-09-24,2020-02-13,Gävle,716413-5647,NORRTULL 23:9,Norra Kungsgatan 29,2500000,2350000,2571575,23585,150000,6.38,4.0,106.0,4,5,False,False,False,lagenhet,1988,False,6868,778,11,VD Pro
054dffb2484623ed6dd48d649c811edc5076e061,2019-10-04,2019-09-06,2019-12-05,Gävle,769621-0611,NORR 24:4,Norra Köpmangatan 8B,1750000,1875000,1800102,22436,-125000,-6.66,2.0,78.0,2,3,True,False,True,lagenhet,1861,False,3350,515,28,VD Pro
fc0db81cc7962979aca7ce3c26c9e14f7c412783,2019-10-04,2019-09-24,2020-02-02,Gävle,769631-4751,ALDERHOLMEN 5:25,Redargatan 1,2400000,2275000,2468712,29630,125000,5.49,3.0,81.0,1,4,True,False,False,lagenhet,2018,False,4329,641,10,VD Pro
a77362410c4ae2e000589ae29a25bbec0ec0908c,2019-10-04,2019-09-20,2020-01-14,Gävle,785000-1715,SÖDERTULL 9:1,Vallongatan 2 I,3900000,3295000,4011657,32500,605000,18.36,5.0,120.0,,,False,False,False,villa,1947,False,5467,547,14,VD Pro
2716cc6739b117e3fdf60f2dac2587370ea18a10,2019-10-03,2019-09-27,2019-10-29,Gävle,716413-5100,NORRTULL 25:12,Hantverkargatan 24,1350000,1095000,1388650,20611,255000,23.28,2.0,65.5,1,5,True,False,True,lagenhet,1988,False,4131,757,6,VD Pro
f0a812000492b104c97117941188ec9d7424bed3,2019-10-02,2019-09-18,2019-12-19,Gävle,716413-4905,STRÖMSBRO 59:2,Skolgatan 13A,1770000,1525000,1820675,19888,245000,16.06,4.0,89.0,2,2,False,False,False,lagenhet,1853,False,6327,853,14,VD Pro
7253c39c71dd8a6a71a0476264e1abdc9992cd62,2019-10-02,,2019-11-17,Gävle,716413-5381,MARKHEDEN 2:10,Skommarsbacken 27B,1550000,,1707410,14762,,,4.0,105.0,1,2,True,False,False,ovrigt,1990,False,6263,716,,VD Pro
1a10ea63e3006e61b7e7d35bb7be2f5137eb6816,2019-10-02,2019-07-26,2019-10-31,Gävle,769612-6114,NORR 19:5,Hattmakargatan 12,1240000,1095000,1275501,35429,145000,13.24,2.0,35.0,1,4,False,False,True,lagenhet,1946,False,2474,848,68,VD Pro
aec2310984b28a951d0b1d9b76df99928fa86e19,2019-10-02,2019-09-17,2019-12-12,Gävle,716413-4590,SÄTRA 161:1,Stenbärsvägen 57 C,1385000,1295000,1525653,12477,90000,6.94,4.0,111.0,0,0,False,False,True,radhus,1984,False,6060,655,15,VD Pro
187df34bc90fe926475ce401e7d2208dd1fefbdd,2019-10-01,2019-03-08,2019-10-29,Gävle,785000-0410,VÄSTER 10:5,Brändströmsgatan 13B,800000,850000,825365,25806,-50000,-5.88,2.0,31.0,2,3,False,False,False,lagenhet,1946,False,1856,718,206,VD Pro
80af54c21880daf7486f357c60270eba62eb05b2,2019-10-01,2019-08-22,2019-10-24,Gävle,785000-3281,SÖDERTULL 41:9,Sörbygatan 67A,870000,910000,907212,21750,-40000,-4.39,1.0,40.0,4,4,True,False,False,lagenhet,1973,False,1950,585,40,VD Pro
e1b6e7466fb31fdc6bee73f953029ac00a163af5,2019-10-01,2019-08-30,2019-11-07,Gävle,785000-3323,BRYNÄS 68:15,Hillmansgatan 15A,950000,950000,990634,21111,0,0.0,2.0,45.0,1,3,True,False,False,lagenhet,1972,False,2351,627,32,VD Pro
6cbf7087e276815b7c24638fe34aca41c4e124ea,2019-10-01,2019-09-27,2020-01-02,Gävle,785000-2259,SÖRBY 4:2,Jägargatan 12B,2400000,1995000,2476096,28916,405000,20.3,4.0,83.0,,,False,False,False,radhus,1957,False,5014,725,4,VD Pro
d742835ce08a2c9b5461901286f22943eaa42064,2019-10-01,2019-09-18,2019-11-14,Gävle,785000-2812,SÖDER 52:5,Kålhagsgatan 4 B,1895000,1895000,1955084,23628,0,0.0,4.0,80.2,2,8,True,False,True,lagenhet,1958,False,3863,578,13,VD Pro
1effe2d4da1d7e333537cde12217340787d29d2e,2019-10-01,2019-09-13,2019-11-28,Gävle,785000-3430,SÄTRA 29:1,Rävpasset 21 B,1300000,1250000,1423215,13978,50000,4.0,3.0,93.0,,,False,False,True,radhus,1972,False,4600,594,18,VD Pro
8d472de277a81ca78160237899480f4689df809b,2019-09-30,2019-06-27,2019-12-12,Gävle,785000-2127,SÄTRA 19:2,Ulvsmygen 23,995000,995000,1089307,12360,0,0.0,3.0,80.5,3,5,False,False,True,lagenhet,,False,3706,552,95,VD Pro
cf12c9e83de594233b23f7c7e55f556cc30c3758,2019-09-30,2019-09-11,2019-11-27,Gävle,785000-0279,FORSBACKA 3:3,Storgatan 18B,1000000,595000,1094781,10753,405000,68.06,3.0,93.0,1,2,True,False,False,lagenhet,1959,False,5296,683,19,VD Pro
